,year,week,home_team,away_team,winner,tie,day,date,time,pts_win,pts_loss,yds_win,turnovers_win,yds_loss,turnovers_loss,home_team_name,home_team_city,away_team_name,away_team_city
4313,2016,4,Tampa Bay Buccaneers,Denver Broncos,Denver Broncos,,Sun,October 2,4:05PM,27,7,307,0,215,3,Buccaneers,Tampa Bay,Broncos,Denver
4314,2016,4,Arizona Cardinals,Los Angeles Rams,Los Angeles Rams,,Sun,October 2,4:25PM,17,13,288,1,420,5,Cardinals,Arizona,Rams,Los Angeles
4315,2016,4,San Francisco 49ers,Dallas Cowboys,Dallas Cowboys,,Sun,October 2,4:25PM,24,17,428,0,295,1,49ers,San Francisco,Cowboys,Dallas
4316,2016,4,San Diego Chargers,New Orleans Saints,New Orleans Saints,,Sun,October 2,4:25PM,35,34,275,2,346,3,Chargers,San Diego,Saints,New Orleans
4317,2016,4,Pittsburgh Steelers,Kansas City Chiefs,Pittsburgh Steelers,,Sun,October 2,8:30PM,43,14,436,0,357,2,Steelers,Pittsburgh,Chiefs,Kansas City
4318,2016,4,Minnesota Vikings,New York Giants,Minnesota Vikings,,Mon,October 3,8:35PM,24,10,366,0,339,2,Vikings,Minnesota,Giants,New York
4319,2016,5,San Francisco 49ers,Arizona Cardinals,Arizona Cardinals,,Thu,October 6,8:27PM,33,21,288,0,286,3,49ers,San Francisco,Cardinals,Arizona
4320,2016,5,Indianapolis Colts,Chicago Bears,Indianapolis Colts,,Sun,October 9,1:02PM,29,23,396,0,522,1,Colts,Indianapolis,Bears,Chicago
4321,2016,5,Detroit Lions,Philadelphia Eagles,Detroit Lions,,Sun,October 9,1:02PM,24,23,244,1,346,2,Lions,Detroit,Eagles,Philadelphia
4322,2016,5,Pittsburgh Steelers,New York Jets,Pittsburgh Steelers,,Sun,October 9,1:02PM,31,13,436,1,316,0,Steelers,Pittsburgh,Jets,New York
4323,2016,5,Miami Dolphins,Tennessee Titans,Tennessee Titans,,Sun,October 9,1:02PM,30,17,398,0,200,2,Dolphins,Miami,Titans,Tennessee
4324,2016,5,Cleveland Browns,New England Patriots,New England Patriots,,Sun,October 9,1:02PM,33,13,501,0,262,1,Browns,Cleveland,Patriots,New England
4325,2016,5,Baltimore Ravens,Washington Redskins,Washington Redskins,,Sun,October 9,1:03PM,16,10,310,2,306,1,Ravens,Baltimore,Redskins,Washington
4326,2016,5,Minnesota Vikings,Houston Texans,Minnesota Vikings,,Sun,October 9,1:05PM,31,13,351,0,214,1,Vikings,Minnesota,Texans,Houston
4327,2016,5,Denver Broncos,Atlanta Falcons,Atlanta Falcons,,Sun,October 9,4:05PM,23,16,372,1,267,1,Broncos,Denver,Falcons,Atlanta
4328,2016,5,Oakland Raiders,San Diego Chargers,Oakland Raiders,,Sun,October 9,4:25PM,34,31,389,1,423,4,Raiders,Oakland,Chargers,San Diego
4329,2016,5,Dallas Cowboys,Cincinnati Bengals,Dallas Cowboys,,Sun,October 9,4:25PM,28,14,402,1,345,0,Cowboys,Dallas,Bengals,Cincinnati
4330,2016,5,Los Angeles Rams,Buffalo Bills,Buffalo Bills,,Sun,October 9,4:25PM,30,19,305,0,345,3,Rams,Los Angeles,Bills,Buffalo
4331,2016,5,Green Bay Packers,New York Giants,Green Bay Packers,,Sun,October 9,8:30PM,23,16,406,2,221,1,Packers,Green Bay,Giants,New York
4332,2016,5,Carolina Panthers,Tampa Bay Buccaneers,Tampa Bay Buccaneers,,Mon,October 10,8:04PM,17,14,315,0,414,4,Panthers,Carolina,Buccaneers,Tampa Bay
4333,2016,6,San Diego Chargers,Denver Broncos,San Diego Chargers,,Thu,October 13,8:25PM,21,13,265,2,304,2,Chargers,San Diego,Broncos,Denver
4334,2016,6,Tennessee Titans,Cleveland Browns,Tennessee Titans,,Sun,October 16,1:02PM,28,26,407,1,341,0,Titans,Tennessee,Browns,Cleveland
4335,2016,6,New York Giants,Baltimore Ravens,New York Giants,,Sun,October 16,1:02PM,27,23,435,3,391,0,Giants,New York,Ravens,Baltimore
4336,2016,6,Chicago Bears,Jacksonville Jaguars,Jacksonville Jaguars,,Sun,October 16,1:02PM,17,16,317,2,389,0,Bears,Chicago,Jaguars,Jacksonville
4337,2016,6,Detroit Lions,Los Angeles Rams,Detroit Lions,,Sun,October 16,1:02PM,31,28,348,0,387,1,Lions,Detroit,Rams,Los Angeles
4338,2016,6,Miami Dolphins,Pittsburgh Steelers,Miami Dolphins,,Sun,October 16,1:02PM,30,15,474,0,297,2,Dolphins,Miami,Steelers,Pittsburgh
4339,2016,6,New England Patriots,Cincinnati Bengals,New England Patriots,,Sun,October 16,1:02PM,35,17,437,0,357,0,Patriots,New England,Bengals,Cincinnati
4340,2016,6,Buffalo Bills,San Francisco 49ers,Buffalo Bills,,Sun,October 16,1:02PM,45,16,492,2,300,1,Bills,Buffalo,49ers,San Francisco
4341,2016,6,Washington Redskins,Philadelphia Eagles,Washington Redskins,,Sun,October 16,1:03PM,27,20,493,1,239,0,Redskins,Washington,Eagles,Philadelphia
4342,2016,6,New Orleans Saints,Carolina Panthers,New Orleans Saints,,Sun,October 16,1:03PM,41,38,523,1,406,2,Saints,New Orleans,Panthers,Carolina
4343,2016,6,Oakland Raiders,Kansas City Chiefs,Kansas City Chiefs,,Sun,October 16,4:05PM,26,10,406,0,285,2,Raiders,Oakland,Chiefs,Kansas City
4344,2016,6,Green Bay Packers,Dallas Cowboys,Dallas Cowboys,,Sun,October 16,4:25PM,30,16,424,2,372,4,Packers,Green Bay,Cowboys,Dallas
4345,2016,6,Seattle Seahawks,Atlanta Falcons,Seattle Seahawks,,Sun,October 16,4:26PM,26,24,333,0,362,2,Seahawks,Seattle,Falcons,Atlanta
4346,2016,6,Houston Texans,Indianapolis Colts,Houston Texans,,Sun,October 16,8:32PM,26,23,414,1,392,1,Texans,Houston,Colts,Indianapolis
4347,2016,6,Arizona Cardinals,New York Jets,Arizona Cardinals,,Mon,October 17,8:30PM,28,3,396,0,230,2,Cardinals,Arizona,Jets,New York
4348,2016,7,Green Bay Packers,Chicago Bears,Green Bay Packers,,Thu,October 20,8:26PM,26,10,406,1,189,2,Packers,Green Bay,Bears,Chicago
4349,2016,7,Los Angeles Rams,New York Giants,New York Giants,,Sun,October 23,9:31AM,17,10,232,1,345,4,Rams,Los Angeles,Giants,New York
4350,2016,7,Jacksonville Jaguars,Oakland Raiders,Oakland Raiders,,Sun,October 23,1:02PM,33,16,344,0,344,3,Jaguars,Jacksonville,Raiders,Oakland
4351,2016,7,Philadelphia Eagles,Minnesota Vikings,Philadelphia Eagles,,Sun,October 23,1:02PM,21,10,239,4,282,4,Eagles,Philadelphia,Vikings,Minnesota
4352,2016,7,Cincinnati Bengals,Cleveland Browns,Cincinnati Bengals,,Sun,October 23,1:02PM,31,17,559,1,352,2,Bengals,Cincinnati,Browns,Cleveland
4353,2016,7,Miami Dolphins,Buffalo Bills,Miami Dolphins,,Sun,October 23,1:02PM,28,25,454,0,267,0,Dolphins,Miami,Bills,Buffalo
4354,2016,7,Detroit Lions,Washington Redskins,Detroit Lions,,Sun,October 23,1:02PM,20,17,344,0,413,2,Lions,Detroit,Redskins,Washington
4355,2016,7,Tennessee Titans,Indianapolis Colts,Indianapolis Colts,,Sun,October 23,1:02PM,34,26,422,0,331,1,Titans,Tennessee,Colts,Indianapolis
4356,2016,7,Kansas City Chiefs,New Orleans Saints,Kansas City Chiefs,,Sun,October 23,1:03PM,27,21,326,0,463,2,Chiefs,Kansas City,Saints,New Orleans
4357,2016,7,New York Jets,Baltimore Ravens,New York Jets,,Sun,October 23,1:04PM,24,16,344,2,245,3,Jets,New York,Ravens,Baltimore
4358,2016,7,Atlanta Falcons,San Diego Chargers,San Diego Chargers,,Sun,October 23,4:05PM,33,30,426,2,386,1,Falcons,Atlanta,Chargers,San Diego
4359,2016,7,San Francisco 49ers,Tampa Bay Buccaneers,Tampa Bay Buccaneers,,Sun,October 23,4:05PM,34,17,513,1,273,3,49ers,San Francisco,Buccaneers,Tampa Bay
4360,2016,7,Pittsburgh Steelers,New England Patriots,New England Patriots,,Sun,October 23,4:25PM,27,16,362,2,375,1,Steelers,Pittsburgh,Patriots,New England
4361,2016,7,Arizona Cardinals,Seattle Seahawks,Seattle Seahawks,Arizona Cardinals,Sun,October 23,8:30PM,6,6,257,0,443,0,Cardinals,Arizona,Seahawks,Seattle
4362,2016,7,Denver Broncos,Houston Texans,Denver Broncos,,Mon,October 24,8:30PM,27,9,347,0,271,2,Broncos,Denver,Texans,Houston
4363,2016,8,Tennessee Titans,Jacksonville Jaguars,Tennessee Titans,,Thu,October 27,8:26PM,36,22,494,0,370,1,Titans,Tennessee,Jaguars,Jacksonville
4364,2016,8,Cincinnati Bengals,Washington Redskins,Washington Redskins,Cincinnati Bengals,Sun,October 30,8:36AM,27,27,546,1,415,2,Bengals,Cincinnati,Redskins,Washington
4365,2016,8,Carolina Panthers,Arizona Cardinals,Carolina Panthers,,Sun,October 30,12:47PM,30,20,349,1,340,2,Panthers,Carolina,Cardinals,Arizona
4366,2016,8,Cleveland Browns,New York Jets,New York Jets,,Sun,October 30,1:02PM,31,28,393,0,407,2,Browns,Cleveland,Jets,New York
4367,2016,8,Buffalo Bills,New England Patriots,New England Patriots,,Sun,October 30,1:02PM,41,25,357,0,376,0,Bills,Buffalo,Patriots,New England
4368,2016,8,Tampa Bay Buccaneers,Oakland Raiders,Oakland Raiders,,Sun,October 30,1:02PM,30,24,626,1,270,0,Buccaneers,Tampa Bay,Raiders,Oakland
4369,2016,8,Indianapolis Colts,Kansas City Chiefs,Kansas City Chiefs,,Sun,October 30,1:02PM,30,14,422,0,277,2,Colts,Indianapolis,Chiefs,Kansas City
4370,2016,8,New Orleans Saints,Seattle Seahawks,New Orleans Saints,,Sun,October 30,1:03PM,25,20,375,1,359,1,Saints,New Orleans,Seahawks,Seattle
4371,2016,8,Houston Texans,Detroit Lions,Houston Texans,,Sun,October 30,1:03PM,20,13,269,1,289,0,Texans,Houston,Lions,Detroit
4372,2016,8,Denver Broncos,San Diego Chargers,Denver Broncos,,Sun,October 30,4:05PM,27,19,324,3,369,3,Broncos,Denver,Chargers,San Diego
4373,2016,8,Atlanta Falcons,Green Bay Packers,Atlanta Falcons,,Sun,October 30,4:25PM,33,32,367,0,331,0,Falcons,Atlanta,Packers,Green Bay
4374,2016,8,Dallas Cowboys,Philadelphia Eagles,Dallas Cowboys,,Sun,October 30,8:31PM,29,23,460,1,291,1,Cowboys,Dallas,Eagles,Philadelphia
4375,2016,8,Chicago Bears,Minnesota Vikings,Chicago Bears,,Mon,October 31,8:31PM,20,10,403,0,258,0,Bears,Chicago,Vikings,Minnesota
4376,2016,9,Tampa Bay Buccaneers,Atlanta Falcons,Atlanta Falcons,,Thu,November 3,8:25PM,43,28,461,1,396,2,Buccaneers,Tampa Bay,Falcons,Atlanta
4377,2016,9,Kansas City Chiefs,Jacksonville Jaguars,Kansas City Chiefs,,Sun,November 6,1:00PM,19,14,231,0,449,4,Chiefs,Kansas City,Jaguars,Jacksonville
4378,2016,9,Baltimore Ravens,Pittsburgh Steelers,Baltimore Ravens,,Sun,November 6,1:00PM,21,14,274,1,277,1,Ravens,Baltimore,Steelers,Pittsburgh
4379,2016,9,New York Giants,Philadelphia Eagles,New York Giants,,Sun,November 6,1:00PM,28,23,302,2,443,2,Giants,New York,Eagles,Philadelphia
4380,2016,9,Miami Dolphins,New York Jets,Miami Dolphins,,Sun,November 6,1:00PM,27,23,274,0,331,2,Dolphins,Miami,Jets,New York
4381,2016,9,Minnesota Vikings,Detroit Lions,Detroit Lions,,Sun,November 6,1:00PM,22,16,311,1,337,0,Vikings,Minnesota,Lions,Detroit
4382,2016,9,Cleveland Browns,Dallas Cowboys,Dallas Cowboys,,Sun,November 6,1:00PM,35,10,423,0,222,0,Browns,Cleveland,Cowboys,Dallas
4383,2016,9,San Francisco 49ers,New Orleans Saints,New Orleans Saints,,Sun,November 6,4:05PM,41,23,571,0,486,4,49ers,San Francisco,Saints,New Orleans
4384,2016,9,Los Angeles Rams,Carolina Panthers,Carolina Panthers,,Sun,November 6,4:05PM,13,10,244,0,339,1,Rams,Los Angeles,Panthers,Carolina
4385,2016,9,Green Bay Packers,Indianapolis Colts,Indianapolis Colts,,Sun,November 6,4:25PM,31,26,355,2,405,1,Packers,Green Bay,Colts,Indianapolis
4386,2016,9,San Diego Chargers,Tennessee Titans,San Diego Chargers,,Sun,November 6,4:25PM,43,35,476,0,393,3,Chargers,San Diego,Titans,Tennessee
4387,2016,9,Oakland Raiders,Denver Broncos,Oakland Raiders,,Sun,November 6,8:30PM,30,20,397,0,299,2,Raiders,Oakland,Broncos,Denver
4388,2016,9,Seattle Seahawks,Buffalo Bills,Seattle Seahawks,,Mon,November 7,8:30PM,31,25,278,0,425,1,Seahawks,Seattle,Bills,Buffalo
4389,2016,10,Baltimore Ravens,Cleveland Browns,Baltimore Ravens,,Thu,November 10,8:25PM,28,7,396,2,144,3,Ravens,Baltimore,Browns,Cleveland
4390,2016,10,Washington Redskins,Minnesota Vikings,Washington Redskins,,Sun,November 13,1:00PM,26,20,388,1,331,1,Redskins,Washington,Vikings,Minnesota
4391,2016,10,Jacksonville Jaguars,Houston Texans,Houston Texans,,Sun,November 13,1:00PM,24,21,273,0,327,2,Jaguars,Jacksonville,Texans,Houston
4392,2016,10,Tampa Bay Buccaneers,Chicago Bears,Tampa Bay Buccaneers,,Sun,November 13,1:00PM,36,10,360,1,283,4,Buccaneers,Tampa Bay,Bears,Chicago
4393,2016,10,Carolina Panthers,Kansas City Chiefs,Kansas City Chiefs,,Sun,November 13,1:00PM,20,17,256,1,341,2,Panthers,Carolina,Chiefs,Kansas City
4394,2016,10,Tennessee Titans,Green Bay Packers,Tennessee Titans,,Sun,November 13,1:00PM,47,25,446,0,402,3,Titans,Tennessee,Packers,Green Bay
4395,2016,10,New Orleans Saints,Denver Broncos,Denver Broncos,,Sun,November 13,1:00PM,25,23,337,2,373,4,Saints,New Orleans,Broncos,Denver
4396,2016,10,New York Jets,Los Angeles Rams,Los Angeles Rams,,Sun,November 13,1:00PM,9,6,280,0,296,1,Jets,New York,Rams,Los Angeles
4397,2016,10,Philadelphia Eagles,Atlanta Falcons,Philadelphia Eagles,,Sun,November 13,1:00PM,24,15,429,1,303,1,Eagles,Philadelphia,Falcons,Atlanta
4398,2016,10,San Diego Chargers,Miami Dolphins,Miami Dolphins,,Sun,November 13,4:05PM,31,24,337,1,379,4,Chargers,San Diego,Dolphins,Miami
4399,2016,10,Arizona Cardinals,San Francisco 49ers,Arizona Cardinals,,Sun,November 13,4:25PM,23,20,443,4,281,1,Cardinals,Arizona,49ers,San Francisco
4400,2016,10,Pittsburgh Steelers,Dallas Cowboys,Dallas Cowboys,,Sun,November 13,4:25PM,35,30,422,1,448,0,Steelers,Pittsburgh,Cowboys,Dallas
4401,2016,10,New England Patriots,Seattle Seahawks,Seattle Seahawks,,Sun,November 13,8:30PM,31,24,420,0,385,2,Patriots,New England,Seahawks,Seattle
4402,2016,10,New York Giants,Cincinnati Bengals,New York Giants,,Mon,November 14,8:30PM,21,20,351,2,264,1,Giants,New York,Bengals,Cincinnati
4403,2016,11,Carolina Panthers,New Orleans Saints,Carolina Panthers,,Thu,November 17,8:25PM,23,20,223,0,371,2,Panthers,Carolina,Saints,New Orleans
4404,2016,11,Cincinnati Bengals,Buffalo Bills,Buffalo Bills,,Sun,November 20,1:00PM,16,12,342,1,300,2,Bengals,Cincinnati,Bills,Buffalo
4405,2016,11,Kansas City Chiefs,Tampa Bay Buccaneers,Tampa Bay Buccaneers,,Sun,November 20,1:00PM,19,17,442,1,343,2,Chiefs,Kansas City,Buccaneers,Tampa Bay
4406,2016,11,New York Giants,Chicago Bears,New York Giants,,Sun,November 20,1:00PM,22,16,329,0,315,1,Giants,New York,Bears,Chicago
4407,2016,11,Detroit Lions,Jacksonville Jaguars,Detroit Lions,,Sun,November 20,1:00PM,26,19,277,2,285,3,Lions,Detroit,Jaguars,Jacksonville
4408,2016,11,Minnesota Vikings,Arizona Cardinals,Minnesota Vikings,,Sun,November 20,1:00PM,30,24,217,1,290,2,Vikings,Minnesota,Cardinals,Arizona
4409,2016,11,Indianapolis Colts,Tennessee Titans,Indianapolis Colts,,Sun,November 20,1:00PM,24,17,327,1,351,0,Colts,Indianapolis,Titans,Tennessee
4410,2016,11,Dallas Cowboys,Baltimore Ravens,Dallas Cowboys,,Sun,November 20,1:00PM,27,17,417,0,368,0,Cowboys,Dallas,Ravens,Baltimore
4411,2016,11,Cleveland Browns,Pittsburgh Steelers,Pittsburgh Steelers,,Sun,November 20,1:00PM,24,9,313,0,209,2,Browns,Cleveland,Steelers,Pittsburgh
4412,2016,11,Los Angeles Rams,Miami Dolphins,Miami Dolphins,,Sun,November 20,4:05PM,14,10,240,1,227,1,Rams,Los Angeles,Dolphins,Miami
4413,2016,11,San Francisco 49ers,New England Patriots,New England Patriots,,Sun,November 20,4:25PM,30,17,444,0,299,0,49ers,San Francisco,Patriots,New England
4414,2016,11,Seattle Seahawks,Philadelphia Eagles,Seattle Seahawks,,Sun,November 20,4:25PM,26,15,439,0,308,2,Seahawks,Seattle,Eagles,Philadelphia
4415,2016,11,Washington Redskins,Green Bay Packers,Washington Redskins,,Sun,November 20,8:30PM,42,24,515,0,424,2,Redskins,Washington,Packers,Green Bay
4416,2016,11,Oakland Raiders,Houston Texans,Oakland Raiders,,Mon,November 21,8:30PM,27,20,325,1,354,2,Raiders,Oakland,Texans,Houston
4417,2016,12,Detroit Lions,Minnesota Vikings,Detroit Lions,,Thu,November 24,12:30PM,16,13,308,0,306,1,Lions,Detroit,Vikings,Minnesota
4418,2016,12,Dallas Cowboys,Washington Redskins,Dallas Cowboys,,Thu,November 24,4:30PM,31,26,353,0,505,0,Cowboys,Dallas,Redskins,Washington
4419,2016,12,Indianapolis Colts,Pittsburgh Steelers,Pittsburgh Steelers,,Thu,November 24,8:30PM,28,7,369,0,310,2,Colts,Indianapolis,Steelers,Pittsburgh
4420,2016,12,Buffalo Bills,Jacksonville Jaguars,Buffalo Bills,,Sun,November 27,1:00PM,28,21,304,0,301,0,Bills,Buffalo,Jaguars,Jacksonville
4421,2016,12,Houston Texans,San Diego Chargers,San Diego Chargers,,Sun,November 27,1:00PM,21,13,302,1,353,4,Texans,Houston,Chargers,San Diego
4422,2016,12,Chicago Bears,Tennessee Titans,Tennessee Titans,,Sun,November 27,1:00PM,27,21,375,0,411,2,Bears,Chicago,Titans,Tennessee
4423,2016,12,New Orleans Saints,Los Angeles Rams,New Orleans Saints,,Sun,November 27,1:00PM,49,21,555,1,247,2,Saints,New Orleans,Rams,Los Angeles
4424,2016,12,Miami Dolphins,San Francisco 49ers,Miami Dolphins,,Sun,November 27,1:00PM,31,24,358,0,475,2,Dolphins,Miami,49ers,San Francisco
4425,2016,12,Atlanta Falcons,Arizona Cardinals,Atlanta Falcons,,Sun,November 27,1:00PM,38,19,360,1,332,1,Falcons,Atlanta,Cardinals,Arizona
4426,2016,12,Baltimore Ravens,Cincinnati Bengals,Baltimore Ravens,,Sun,November 27,1:00PM,19,14,311,1,325,2,Ravens,Baltimore,Bengals,Cincinnati
4427,2016,12,Cleveland Browns,New York Giants,New York Giants,,Sun,November 27,1:00PM,27,13,296,1,343,3,Browns,Cleveland,Giants,New York
4428,2016,12,Tampa Bay Buccaneers,Seattle Seahawks,Tampa Bay Buccaneers,,Sun,November 27,4:05PM,14,5,338,2,245,3,Buccaneers,Tampa Bay,Seahawks,Seattle
4429,2016,12,New York Jets,New England Patriots,New England Patriots,,Sun,November 27,4:25PM,22,17,377,0,333,2,Jets,New York,Patriots,New England
4430,2016,12,Oakland Raiders,Carolina Panthers,Oakland Raiders,,Sun,November 27,4:25PM,35,32,366,2,358,2,Raiders,Oakland,Panthers,Carolina
4431,2016,12,Denver Broncos,Kansas City Chiefs,Kansas City Chiefs,,Sun,November 27,8:30PM,30,27,273,0,464,1,Broncos,Denver,Chiefs,Kansas City
4432,2016,12,Philadelphia Eagles,Green Bay Packers,Green Bay Packers,,Mon,November 28,8:30PM,27,13,387,0,292,1,Eagles,Philadelphia,Packers,Green Bay
4433,2016,13,Minnesota Vikings,Dallas Cowboys,Dallas Cowboys,,Thu,December 1,7:25PM,17,15,264,2,318,1,Vikings,Minnesota,Cowboys,Dallas
4434,2016,13,New Orleans Saints,Detroit Lions,Detroit Lions,,Sun,December 4,1:00PM,28,13,422,0,369,3,Saints,New Orleans,Lions,Detroit
4435,2016,13,Chicago Bears,San Francisco 49ers,Chicago Bears,,Sun,December 4,1:00PM,26,6,326,1,147,0,Bears,Chicago,49ers,San Francisco
4436,2016,13,Baltimore Ravens,Miami Dolphins,Baltimore Ravens,,Sun,December 4,1:00PM,38,6,496,2,277,3,Ravens,Baltimore,Dolphins,Miami
4437,2016,13,Jacksonville Jaguars,Denver Broncos,Denver Broncos,,Sun,December 4,1:00PM,20,10,206,0,333,3,Jaguars,Jacksonville,Broncos,Denver
4438,2016,13,Atlanta Falcons,Kansas City Chiefs,Kansas City Chiefs,,Sun,December 4,1:00PM,29,28,389,1,418,1,Falcons,Atlanta,Chiefs,Kansas City
4439,2016,13,Cincinnati Bengals,Philadelphia Eagles,Cincinnati Bengals,,Sun,December 4,1:00PM,32,14,412,2,359,3,Bengals,Cincinnati,Eagles,Philadelphia
4440,2016,13,New England Patriots,Los Angeles Rams,New England Patriots,,Sun,December 4,1:00PM,26,10,402,0,162,2,Patriots,New England,Rams,Los Angeles
4441,2016,13,Green Bay Packers,Houston Texans,Green Bay Packers,,Sun,December 4,1:00PM,21,13,309,1,307,1,Packers,Green Bay,Texans,Houston
4442,2016,13,Oakland Raiders,Buffalo Bills,Oakland Raiders,,Sun,December 4,4:05PM,38,24,399,0,382,2,Raiders,Oakland,Bills,Buffalo
4443,2016,13,Arizona Cardinals,Washington Redskins,Arizona Cardinals,,Sun,December 4,4:25PM,31,23,369,0,333,2,Cardinals,Arizona,Redskins,Washington
4444,2016,13,San Diego Chargers,Tampa Bay Buccaneers,Tampa Bay Buccaneers,,Sun,December 4,4:25PM,28,21,349,1,330,2,Chargers,San Diego,Buccaneers,Tampa Bay
4445,2016,13,Pittsburgh Steelers,New York Giants,Pittsburgh Steelers,,Sun,December 4,4:25PM,24,14,389,2,234,2,Steelers,Pittsburgh,Giants,New York
4446,2016,13,Seattle Seahawks,Carolina Panthers,Seattle Seahawks,,Sun,December 4,8:30PM,40,7,534,1,271,2,Seahawks,Seattle,Panthers,Carolina
4447,2016,13,New York Jets,Indianapolis Colts,Indianapolis Colts,,Mon,December 5,8:30PM,41,10,421,1,250,3,Jets,New York,Colts,Indianapolis
4448,2016,14,Kansas City Chiefs,Oakland Raiders,Kansas City Chiefs,,Thu,December 8,8:25PM,21,13,323,3,244,0,Chiefs,Kansas City,Raiders,Oakland
4449,2016,14,Miami Dolphins,Arizona Cardinals,Miami Dolphins,,Sun,December 11,1:00PM,26,23,314,3,300,4,Dolphins,Miami,Cardinals,Arizona
4450,2016,14,Carolina Panthers,San Diego Chargers,Carolina Panthers,,Sun,December 11,1:00PM,28,16,272,1,278,5,Panthers,Carolina,Chargers,San Diego
4451,2016,14,Detroit Lions,Chicago Bears,Detroit Lions,,Sun,December 11,1:00PM,20,17,323,2,296,0,Lions,Detroit,Bears,Chicago
4452,2016,14,Tennessee Titans,Denver Broncos,Tennessee Titans,,Sun,December 11,1:00PM,13,10,253,0,348,2,Titans,Tennessee,Broncos,Denver
4453,2016,14,Indianapolis Colts,Houston Texans,Houston Texans,,Sun,December 11,1:00PM,22,17,316,1,348,3,Colts,Indianapolis,Texans,Houston
4454,2016,14,Jacksonville Jaguars,Minnesota Vikings,Minnesota Vikings,,Sun,December 11,1:00PM,25,16,377,1,315,0,Jaguars,Jacksonville,Vikings,Minnesota
4455,2016,14,Cleveland Browns,Cincinnati Bengals,Cincinnati Bengals,,Sun,December 11,1:00PM,23,10,360,0,254,1,Browns,Cleveland,Bengals,Cincinnati
4456,2016,14,Philadelphia Eagles,Washington Redskins,Washington Redskins,,Sun,December 11,1:00PM,27,22,334,1,383,2,Eagles,Philadelphia,Redskins,Washington
4457,2016,14,Buffalo Bills,Pittsburgh Steelers,Pittsburgh Steelers,,Sun,December 11,1:00PM,27,20,460,3,275,1,Bills,Buffalo,Steelers,Pittsburgh
4458,2016,14,San Francisco 49ers,New York Jets,New York Jets,,Sun,December 11,4:05PM,23,17,404,1,364,0,49ers,San Francisco,Jets,New York
4459,2016,14,Tampa Bay Buccaneers,New Orleans Saints,Tampa Bay Buccaneers,,Sun,December 11,4:25PM,16,11,270,0,294,3,Buccaneers,Tampa Bay,Saints,New Orleans
4460,2016,14,Green Bay Packers,Seattle Seahawks,Green Bay Packers,,Sun,December 11,4:25PM,38,10,330,0,354,6,Packers,Green Bay,Seahawks,Seattle
4461,2016,14,Los Angeles Rams,Atlanta Falcons,Atlanta Falcons,,Sun,December 11,4:25PM,42,14,286,0,312,5,Rams,Los Angeles,Falcons,Atlanta
4462,2016,14,New York Giants,Dallas Cowboys,New York Giants,,Sun,December 11,8:30PM,10,7,260,3,260,3,Giants,New York,Cowboys,Dallas
4463,2016,14,New England Patriots,Baltimore Ravens,New England Patriots,,Mon,December 12,8:30PM,30,23,496,3,348,1,Patriots,New England,Ravens,Baltimore
4464,2016,15,Seattle Seahawks,Los Angeles Rams,Seattle Seahawks,,Thu,December 15,8:25PM,24,3,299,1,183,0,Seahawks,Seattle,Rams,Los Angeles
4465,2016,15,New York Jets,Miami Dolphins,Miami Dolphins,,Sat,December 17,8:25PM,34,13,303,1,360,4,Jets,New York,Dolphins,Miami
